engine,o_lat,o_lon,d_lat,d_lon,dest_name,cat,distance_m,duration_s,static_duration_s,status_code,condition,travelAdvisory_json,localizedValues_json,fallbackInfo_json,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,osm_type,osm_id,duration_min,static_duration_min
google,19.287,-99.655,19.2842085,-99.6779666,Universidad Autónoma del Estado de México,university,4091.0,885.0,885.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.1 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,Universidad Autónoma del Estado de México,,,,,,,,,node,4079524989.0,14.75,14.75
google,19.287,-99.655,19.2632053,-99.6292712,IUEM,university,5161.0,816.0,816.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.2 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,,,,,,,,way,311338303.0,13.6,13.6
google,19.287,-99.655,19.3084576,-99.593402,Instituto Misiones Santa Esperanza Preparatoria,university,8349.0,1158.0,1158.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.3 km""}, ""duration"": {""text"": ""19 mins""}, ""staticDuration"": {""text"": ""19 mins""}}",,,,,Calle Cartógrafos,,,,50227,,,node,12570430894.0,19.3,19.3
google,19.287,-99.655,19.2763963,-99.7191815,Universidad Siglo XXI,university,8386.0,1376.0,1376.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.4 km""}, ""duration"": {""text"": ""23 mins""}, ""staticDuration"": {""text"": ""23 mins""}}",,,,,,,,,,,,way,518905237.0,22.933333333333334,22.933333333333334
google,19.287,-99.655,19.2901243,-99.6577279,Universidad Insurgentes Plantel Toluca,university,1409.0,389.0,389.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.4 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,Calle Nicolás Bravo,,,,50000,,,node,12540756512.0,6.483333333333333,6.483333333333333
google,19.287,-99.655,19.3130621,-99.6321224,Academia de belleza y tecnología CMP,university,6670.0,954.0,954.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.7 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,,,,Azateas,,,Toluca de Lerdo,50018,,,node,12511429874.0,15.9,15.9
google,19.287,-99.655,19.2811719,-99.6774812,Facultad de Arquitectura y Diseño,university,3182.0,735.0,735.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.2 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,Universidad Autónoma del Estado de México,,Paseo Universidad,,,,,,,way,401429532.0,12.25,12.25
google,19.287,-99.655,19.2741425,-99.6020478,Universidad Mexiquense,university,6915.0,858.0,858.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.9 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,,,,,,,,way,552025179.0,14.3,14.3
google,19.287,-99.655,19.2940878,-99.6889765,Servicio De Cursos De Preparación Para Nivel Medio Superior De La Uaem,university,4620.0,918.0,918.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.6 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,Calle Cristóbal Colón,105,,,50100,,,node,7844228829.0,15.3,15.3
google,19.287,-99.655,19.2539903,-99.6189091,Unid Campus Toluca,university,5941.0,1046.0,1046.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.9 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,,,,Boulevard Toluca-Metepec,,,,52166,,https://www.unid.edu.mx/,node,12528265164.0,17.433333333333334,17.433333333333334
google,19.287,-99.655,19.2935035,-99.6507566,UNIEM,university,1298.0,283.0,283.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.3 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Avenida Sebastián Lerdo de Tejada,,,Toluca de Lerdo,52400,,,node,12537833346.0,4.716666666666667,4.716666666666667
google,19.287,-99.655,19.2744774,-99.6525029,Universidad Del Valle De Toluca,university,1870.0,413.0,413.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.9 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Calle Ignacio López Rayón,,,,50130,,,node,12556646751.0,6.883333333333334,6.883333333333334
google,19.287,-99.655,19.2759385,-99.7027608,Universidad Autónoma del Estado de México,university,7991.0,1153.0,1153.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.0 km""}, ""duration"": {""text"": ""19 mins""}, ""staticDuration"": {""text"": ""19 mins""}}",,,Universidad Autónoma del Estado de México,,,,,,,,,way,1050692298.0,19.216666666666665,19.216666666666665
google,19.287,-99.655,19.2598419,-99.6641446,Instituto Para El Desarrollo Academico De Estudiantes De Excelencia En Medicina,university,4334.0,848.0,848.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.3 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,Calle General Manuel González,,,Toluca,50170,7225407021,idaeemac.negocio.site,node,12540664444.0,14.133333333333333,14.133333333333333
google,19.287,-99.655,19.2835341,-99.6760403,Facultad de Economía,university,2872.0,655.0,655.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,Universidad Autónoma del Estado de México,,,,,,,,,way,405798222.0,10.916666666666666,10.916666666666666
google,19.287,-99.655,19.2836586,-99.6776387,Universidad Autónoma del Estado de México,university,4143.0,897.0,897.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.1 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,Universidad Autónoma del Estado de México,,,,,Toluca de Lerdo,,,,way,204157502.0,14.95,14.95
google,19.287,-99.655,19.2706639,-99.6047155,Escuela Culinaria Internacional,university,7012.0,913.0,913.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.0 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,Calle Miguel Hidalgo,,,,52177,,https://eci.edu.mx/,way,552025132.0,15.216666666666667,15.216666666666667
google,19.287,-99.655,19.2912729,-99.6725049,Instituto Pedagógico Bilingüe,university,2608.0,600.0,600.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.6 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Calle General Agustín Millán,405,,Toluca de Lerdo,50040,,,node,4749349044.0,10.0,10.0
google,19.287,-99.655,19.2799593,-99.6780603,Facultad de Humanidades UAEM,university,5383.0,718.0,718.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.4 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,Universidad Autónoma del Estado de México,,Paseo Universidad,,,Toluca de Lerdo,,,,way,406340268.0,11.966666666666667,11.966666666666667
google,19.287,-99.655,19.2801631,-99.6433828,Universidad Superior Del Altiplano,university,1997.0,405.0,405.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.0 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Calle Rafael Miguel Hidalgo,,,,50130,+527221674604,https://iualtiplano.com/,node,12511084923.0,6.75,6.75
google,19.287,-99.655,19.2723751,-99.6580421,Facultad de Enfermeria,university,2490.0,533.0,533.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,,,,,,,,way,349351731.0,8.883333333333333,8.883333333333333
google,19.287,-99.655,19.2859876,-99.6794379,Facultad de Ciencias Políticas y Sociales,university,3587.0,769.0,769.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.6 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,Universidad Autónoma del Estado de México,,,,,,,,,way,400353935.0,12.816666666666666,12.816666666666666
google,19.287,-99.655,19.2737081,-99.6577747,Facultad de Odontología,university,2263.0,483.0,483.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.3 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,UAEM,7:00 - 22:00,Avenida Paseo Tollocan,,,Toluca de Lerdo,50130,+527222179607,http://www.uaemex.mx/,way,349353277.0,8.05,8.05
google,19.287,-99.655,19.2795531,-99.6718799,Consultoria equipo en acción,university,2931.0,664.0,664.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,Avenida General Venustiano Carranza,,,Toluca de Lerdo,50511,,,node,12513614619.0,11.066666666666666,11.066666666666666
google,19.287,-99.655,19.2869705,-99.6767172,Facultad de Geografía UAEM,university,3128.0,666.0,666.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,Universidad Autónoma del Estado de México,,,,,,,,,relation,16388897.0,11.1,11.1
google,19.287,-99.655,19.3230603,-99.664671,ISCEEM,university,6863.0,1072.0,1072.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.9 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,https://isceem.edomex.gob.mx/,way,404617477.0,17.866666666666667,17.866666666666667
google,19.287,-99.655,19.2836714,-99.675782,Facultad De Economia,university,2844.0,644.0,644.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.8 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,,,,,,7222149411,www.uaemex.mx/feconomia/,node,12595696648.0,10.733333333333333,10.733333333333333
google,19.287,-99.655,19.2817541,-99.6783983,Facultad de Derecho,university,3249.0,752.0,752.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.2 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,Universidad Autónoma del Estado de México,,,,,,50100,7222144372,www.derecho.uaemex.mx,way,405800932.0,12.533333333333333,12.533333333333333
google,19.287,-99.655,19.2476944,-99.6145006,university (OSM),university,7336.0,1229.0,1229.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.3 km""}, ""duration"": {""text"": ""20 mins""}, ""staticDuration"": {""text"": ""20 mins""}}",,,,,,,,,,,,node,4386456911.0,20.483333333333334,20.483333333333334
google,19.287,-99.655,19.2745347,-99.6568947,Facultad De Antropología,university,1976.0,419.0,419.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.0 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,UAEM,7:00 - 22:00,Calle Mariano Matamoros,,,Toluca de Lerdo,50130,+527222120373,www.antropologia.uaemex.mx,way,349353275.0,6.983333333333333,6.983333333333333
google,19.287,-99.655,19.2873153,-99.6774574,Edificio de Posgrado de la Facultad de Geografía,university,3275.0,702.0,702.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.3 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,Cerro de Coatepec,,,,,,,node,11223293440.0,11.7,11.7
google,19.287,-99.655,19.2814242,-99.6493092,Universidad Tec Mexiquense Plantel Toluca,university,1400.0,305.0,305.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.4 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Ciclovía Pino Suárez,,,Toluca de Lerdo,50130,+525620160871,,node,12552859424.0,5.083333333333333,5.083333333333333
google,19.287,-99.655,19.2832255,-99.6809268,Centro Universitario Siglo XXI,university,4616.0,809.0,809.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.6 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,,,,,,,,,,way,884584213.0,13.483333333333333,13.483333333333333
google,19.287,-99.655,19.2807801,-99.6769863,Facultad De Artes,university,3193.0,738.0,738.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.2 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,Calle Paseo Universidad,,,Toluca de Lerdo,50100,7222159334,uaemex.mx/fartes,node,12595672246.0,12.3,12.3
google,19.287,-99.655,19.288755,-99.6334018,Universidad Mexiquense,university,2445.0,390.0,390.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.4 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Avenida Miguel Hidalgo y Costilla,,,Toluca de Lerdo,50070,7222172246,https://www.umex.edu.mx/,node,12519609967.0,6.5,6.5
google,19.287,-99.655,19.281232,-99.6680712,Colegio de Abogados del Estado de Mexico,university,2444.0,578.0,578.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.4 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Horacio Zuñiga,,,Toluca de Lerdo,50120,+527773166476,,way,400474997.0,9.633333333333333,9.633333333333333
google,19.287,-99.655,19.2771766,-99.6760058,ITUEM,university,5387.0,771.0,771.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.4 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,,,Avenida General Venustiano Carranza,,,,50170,,,way,285051163.0,12.85,12.85
google,19.287,-99.655,19.2970022,-99.6425359,Escuela Primaria Licenciado Benito Juarez Garcia Anexa A La Normal No 1 De Toluca,university,2752.0,525.0,525.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.8 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,Calle Doctor Rosalío Baca,,,,50060,+527222140458,,way,345676059.0,8.75,8.75
google,19.287,-99.655,19.283398,-99.6527358,Oficina Administrativa De La Universidad Autónoma Del Estado De México,university,1336.0,308.0,308.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.3 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Calle Ignacio López Rayón,,,,50130,,www.uaemex.mx,node,12545079073.0,5.133333333333334,5.133333333333334
google,19.287,-99.655,19.2872436,-99.641427,Academia de diseño de modas High Fashion,university,1713.0,353.0,353.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.7 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,Avenida Isidro Fabela,,,Toluca de Lerdo,50090,7222124800,,node,12511768988.0,5.883333333333334,5.883333333333334
google,19.287,-99.655,19.2894118,-99.6656321,Universidad Mexicana De Educacion A Distancia,university,1712.0,466.0,466.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.7 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,Calle Felipe Villanueva,,,,50080,,https://www.umed.edu.mx/,node,12513267183.0,7.766666666666667,7.766666666666667
google,19.287,-99.655,19.2897424,-99.6485069,Universidad Univer Milenium Plantel Hidalgo,university,1259.0,281.0,281.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.3 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Calle Alejandro Von Humboldt,,,Toluca de Lerdo,50000,,https://www.univermilenium.edu.mx/,node,12544932191.0,4.683333333333334,4.683333333333334
google,19.287,-99.655,19.2721284,-99.6593058,Facultad de Medicina,university,3354.0,727.0,727.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,,,,,,,,way,349351319.0,12.116666666666667,12.116666666666667
google,19.287,-99.655,19.2877702,-99.6632065,Universidad Digital Del Estado De Mexico,university,1827.0,491.0,491.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.8 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,Avenida José María Morelos y Pavón,,,Toluca de Lerdo,50080,7222143682,https://edomex.gob.mx/,node,12594050294.0,8.183333333333334,8.183333333333334
google,19.287,-99.655,19.2831215,-99.6766596,Facultad de Ingeniería,university,3031.0,688.0,688.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.0 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,Universidad Autónoma del Estado de México,,,,,,,,,way,405800931.0,11.466666666666667,11.466666666666667
google,19.287,-99.655,19.27793,-99.6760148,Universidad Unicem,university,5579.0,793.0,793.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.6 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,,,,,,,,,,way,875438535.0,13.216666666666667,13.216666666666667
google,19.287,-99.655,19.2902082,-99.6630026,Universidad Digital Del Estado De Mexico,university,1382.0,389.0,389.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.4 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,Calle Miguel Hidalgo y Costilla,,,Toluca de Lerdo,50080,,www.udemex.gob,node,12594054488.0,6.483333333333333,6.483333333333333
google,19.287,-99.655,19.2737746,-99.66336,Universidad Isidro Fabela de Toluca S.C.,university,3024.0,574.0,574.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.0 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Calle Andrés Quintana Roo,,,Toluca de Lerdo,50120,+527222174108,https://uift.edu.mx/,node,7284486356.0,9.566666666666666,9.566666666666666
google,19.287,-99.655,19.2916926,-99.6599744,"El Colegio Mexiquense, A.C. Casa Toluca",university,1527.0,414.0,414.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.5 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Calle Aquiles Serdán,201,,Toluca de Lerdo,50080,01 722 218 0358,http://www.cmq.edu.mx,node,4726896121.0,6.9,6.9
google,19.287,-99.655,19.2915557,-99.6600585,"El Colegio Mexiquense, A.C.",university,1004.0,313.0,313.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.0 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,Informática,,,,,,,52 722 215 1211,http://www.cmq.edu.mx,way,700154649.0,5.216666666666667,5.216666666666667
google,19.287,-99.655,19.2847831,-99.6521024,Direccion De Transparencia Universitaria,university,945.0,273.0,273.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.9 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Calle Ignacio Manuel Altamirano,,,,,,,node,12545021442.0,4.55,4.55
google,19.287,-99.655,19.2726889,-99.6587154,"Facultad De Medicina, UAEMéx",university,2719.0,577.0,577.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.7 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Avenida Paseo Tollocan,,,Toluca de Lerdo,50180,7222173552,www.uaemex.mx/fmedicina,node,12564323836.0,9.616666666666667,9.616666666666667
google,19.287,-99.655,19.2888391,-99.672816,Instituto Universitario Cuitlahuac,university,3061.0,626.0,626.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Calle Miguel Hidalgo y Costilla,,Barrio de San Bernardino,Toluca de Lerdo,50080,,,node,12525736019.0,10.433333333333334,10.433333333333334
google,19.287,-99.655,19.2900582,-99.6438103,Universidad Milenium plantel ciencias de la salud,university,1663.0,312.0,312.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.7 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Avenida Miguel Hidalgo y Costilla,,,Toluca de Lerdo,50070,,https://www.univermilenium.edu.mx/,node,4749280071.0,5.2,5.2
google,19.287,-99.655,19.2785277,-99.6480207,Escuela superior de contaduria y administración Villanueva Montaño campus Toluca,university,2042.0,495.0,495.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.0 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,Calle García Luna,,,Toluca de Lerdo,50130,,,node,12530569234.0,8.25,8.25
google,19.287,-99.655,19.3095225,-99.6389021,Facultad de ciencias de la conducta UAEMex,university,4234.0,661.0,661.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.2 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,Avenida López Portillo,,,Toluca de Lerdo,50010,,,node,12544900129.0,11.016666666666667,11.016666666666667
google,19.287,-99.655,19.2880867,-99.6470982,Universidad Alfa Lambda Plantel Toluca Centro,university,1230.0,265.0,265.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.2 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,,Calle Josefa Ortiz de Domínguez,,Jose Maria Morelos Y Pavon,,50090,,,node,12537579720.0,4.416666666666667,4.416666666666667
