tile,osm_type,osm_id,lat,lon,k,v,name,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,wheelchair,emergency,beds,brand_wikidata
22,node,12540863785,19.2615593,-99.6203469,amenity,school,Yoga Studio,,,,Calle Leona Vicario,,,,52158,7222325430,,,,,
22,node,12542716490,19.2550528,-99.6076351,amenity,clinic,Consultorio Psicologico Lic. Michelle Garcia Lopez,,,,Calle Morelos,,,,52140,5541456077,,,,,
22,node,12542769979,19.2588308,-99.6108297,amenity,clinic,Consultorio Psicoanalisis & Vida,,,,Calle Morelos,,,,52140,7223035236,,,,,
22,node,12542782543,19.2749544,-99.6017705,amenity,school,Preparatoria Ignacio Manuel Altamirano,,,,Avenida Los Gobernadores,,,,52177,,https://www.umex.edu.mx/,,,,
22,node,12542985369,19.2562705,-99.6106656,amenity,clinic,Grupo Médico Cipress,,,,Calle Mariano Matamoros,,,Metepec,52140,7222124359,,,,,
22,node,12543001999,19.2549547,-99.6130103,amenity,clinic,Consultorio De Traumatologia,,,,Pedro Ascencio,,Santa Teresa,,52140,7222084237,,,,,
22,node,12543008246,19.2562663,-99.6106962,amenity,clinic,Consultorio De Reabilitacion Fisica,,,,Calle Mariano Matamoros,,,Metepec,52140,,,,,,
22,node,12543013375,19.2562252,-99.6106273,amenity,clinic,Diagnostic Support Metepec Dr Benitez Garduño,,,,Calle Mariano Matamoros,,,Metepec,52140,,,,,,
22,node,12543015535,19.2561944,-99.610684,amenity,clinic,Consultorio De Dermatologia Y Estetica,,,,Calle Mariano Matamoros,,,Metepec,52140,7225020806,,,,,
22,node,12543018969,19.2561891,-99.6106628,amenity,clinic,Consultorio De Nutricion,,,,Calle Mariano Matamoros,,,Metepec,52140,,,,,,
22,node,12543021323,19.2562752,-99.6106222,amenity,clinic,Gineco Obstetra Intensivista,,,,Calle Mariano Matamoros,,,Metepec,52140,,,,,,
22,node,12543033603,19.2562463,-99.6106767,amenity,clinic,Consultorio Medico De Ginecologia Y Obstetricia,,,,Calle Mariano Matamoros,,,Metepec,52140,,,,,,
22,node,12543033604,19.2562049,-99.6106461,amenity,clinic,Consultorio Dr Meza Cardona,,Ulises Meza Cardona,,Calle Mariano Matamoros,,,Metepec,52140,7223947093,,,,,
22,node,12543038040,19.2562127,-99.6106717,amenity,clinic,Consultorio Nutriologos Al Rescate,,,,Calle Mariano Matamoros,,,Metepec,52140,7222300326,www.nutriologosalrescate.com,,,,
22,node,12543049994,19.256528,-99.6119649,amenity,school,"CBT Dr. Ezequiel Capistrán Rodríguez, Metepec",,,,Calle Mariano Matamoros,,,Metepec,52140,7222322460,,,,,
22,node,12543063372,19.2567342,-99.604906,shop,convenience,Harinas Xiba,,,,Calle Mariano Matamoros,,Miguel Hidalgo,,52140,,,,,,
22,node,12544756382,19.2629614,-99.6215723,amenity,clinic,Shen Alternativas integrales para la salud,,,,Avenida Benito Juárez,,,Lerma,52158,7222326696,www.clinicashen.com,,,,
22,node,12544769155,19.2593051,-99.6071233,amenity,clinic,,,,,Calle Josefa Ortiz de Domínguez,,,,52141,,,,,,
22,node,12545018415,19.2575854,-99.6023846,amenity,clinic,Mas Farmacia,,,,Calle Ezequiel Capistrán,,,,52140,,,,,,
22,node,12545034417,19.2731132,-99.611461,amenity,school,Centro De Formacion Deportiva Hc,,,,Calle Paseo San Gerardo,,,,52140,7222083854,,,,,
22,node,12545647834,19.2627428,-99.6075163,amenity,clinic,Medica Comonfort,,,,Calle Ignacio Comonfort,,,,52177,,,,,,
22,node,12545707619,19.2709779,-99.6017606,amenity,school,Colegio De Estudios Cientificos Y Tecnologicos Del Estado Demexico,,,,Calle Moctezuma,,,,52177,,,,,,
22,node,12547808449,19.2544678,-99.6083928,amenity,clinic,Consultorio De Fisioterapia Dr Alvarez,,,,Avenida Ignacio Comonfort,,,,52140,,,,,,
22,node,12547934478,19.2630998,-99.6215732,amenity,school,Bikram Yoga Metepec,,,,Avenida Benito Juárez,,,,52158,,,,,,
22,node,12547959452,19.2527675,-99.6017992,amenity,clinic,Clinica De Pedicure,,,,Calle Paseo San Isidro,,,,52140,,podologiametepec,,,,
22,node,12547995869,19.2591098,-99.6102889,amenity,clinic,Consultorio De Fisioterapia,,,,Calle Josefa Ortiz de Domínguez,,,,52140,,,,,,
22,node,12548011118,19.2541348,-99.6038904,amenity,clinic,Consultorio Medico Sagrado Corazon,,,,Calle Ignacio Allende,,,,52140,,,,,,
22,node,12548067809,19.2614677,-99.6184311,amenity,clinic,Slim Body Medical,,,,Calle Leona Vicario,,,,52140,7222773220,,,,,
22,node,12548074673,19.2575191,-99.6241267,shop,convenience,Servicio Comercial Garis Metepec,,,,Boulevard Toluca-Metepec,,,,52156,,https://www.garis.com.mx/,,,,
22,node,12548451451,19.2550771,-99.6076939,amenity,clinic,Consultorio Medico Y Acupuntura Yuan-chi,,,,Calle Morelos,,,,52140,,,,,,
22,node,12549576244,19.2727066,-99.607001,amenity,school,Escuela Primaria Profr Jose Carranza Gutierrez,,,,Calle Ignacio Comonfort,,,,52177,,,,,,
22,node,12549578671,19.2635344,-99.6108728,amenity,hospital,Clínica de Consulta Externa del Instituto De Seguridad Social de Servidores del Estado de México y Municipios Lázaro Cárdenas,,,,,,,,52140,,,,,,
22,node,12551226020,19.2737533,-99.6201266,amenity,school,Telesecundaria Cuitlahuac,,,,Andador De Los Faunos,,,,52159,,,,,,
22,node,12554424368,19.2560719,-99.6221119,amenity,school,Escuela De Manejo Valdez,,,,Boulevard Toluca-Metepec,,,,52140,7222084868,,,,,
22,node,12555462236,19.2563617,-99.6226521,amenity,college,Direccion De Educacion Continua Y A Distancia De La Uaem,,,,Boulevard Toluca-Metepec,,,,52158,,www.seeduca.uaemex.mx,,,,
22,node,12559324807,19.2511519,-99.6086782,shop,convenience,Los Milagritos,,,,Calle Ignacio Zaragoza,,,,52140,,,,,,
22,node,12559477797,19.2748757,-99.6017478,amenity,university,Universidad Mexiquense,,,,Avenida Los Gobernadores,,,,52140,,https://www.umex.edu.mx/,,,,
22,node,12560195125,19.2505379,-99.6098386,healthcare,clinic,Consultorio Medico-gastrocirugia,,,,Calle Melchor Ocampo,,,,52140,,,,,,
22,node,12563234238,19.25606,-99.6221007,amenity,clinic,Silueta 7,,,,Boulevard Toluca-Metepec,,,,52158,7222196132,,,,,
22,node,12566950659,19.2527232,-99.6044956,amenity,clinic,Podologia,,,,Paseo San Isidro,,,,52140,,,,,,
22,node,12574492259,19.2640905,-99.6014972,amenity,clinic,Medicina Integrativa,,,,Avenida Manuel J. Clouthier,,,,52176,7122437782,,,,,
22,node,12574492986,19.2517179,-99.6028447,amenity,clinic,Consultorio Medico,,,,Calle Moctezuma,,,,52140,,,,,,
22,node,12578141253,19.2715364,-99.6223028,amenity,clinic,Consultorio Medico De Especialidad Acupuntura Y Homeopatia,,,,Calle Miguel Hidalgo,,,,52158,7222168640,,,,,
22,node,12578998662,19.2590992,-99.6136741,amenity,clinic,Medica San Isidro,,,,Calle Josefa Ortiz de Domínguez,,,,52140,,,,,,
22,node,12583311697,19.2599115,-99.6050486,amenity,school,Escuela De Educacion Para Los Adultos Jose Maria Morelos Y Pavon,,,,Calle Miguel Hidalgo,,,,52158,,,,,,
22,node,12585160965,19.2736708,-99.6204856,amenity,clinic,Podología,,,,Calle Fuente de los Faunos,,,Metepec,52159,,,,,,
22,node,12587765026,19.27448,-99.6171964,amenity,clinic,Consultorio Medico De Farmacia,,,,Avenida de las Torres,,,,52159,,,,,,
22,node,12588835054,19.2610919,-99.6092539,amenity,clinic,Consultorio Psicológico Integral,,,,Calle Melchor Ocampo,,,,52141,7223823369,,,,,
22,node,12590392022,19.2729276,-99.6111827,amenity,school,Colegio Forger,,,,Calle Paseo San Gerardo,,,,52140,7222324615,www.foger.edu.mx,,,,
22,node,12597524115,19.253988,-99.6043872,amenity,clinic,Biohuani,,,,Ignacio Allende,,5 de mayo,,52140,,,,,,
22,node,12609783625,19.2639639,-99.6016518,amenity,school,Centro De Apoyo Integral De Aprendizaje,,,,Avenida Manuel J. Clouthier,,,,52176,7222696872,,,,,
22,node,12619849982,19.2559982,-99.608738,amenity,clinic,Consultorio De Nutricion Y Control De Peso Organis,,,,Calle Morelos,,,,52140,,,,,,
22,node,12621639352,19.2717724,-99.6043304,amenity,college,Instituto Cenca Plantel Hidalgo,,,,Calle Miguel Hidalgo,,,Metepec,52158,,https://www.cenca.edu.mx/,,,,
22,node,12623346526,19.2588548,-99.6131933,amenity,clinic,Consultorio Dr. F. Eduardo Sánchez García,,,,Calle Josefa Ortiz de Domínguez,,,Metepec,52140,7221190449,,,,,
22,node,12626529107,19.2649335,-99.6159733,amenity,school,Escuela Primaria Federalizada Gregorio Torres Quintero,,,,Privada Avenida Hortaliza,,,Metepec,52177,,,,,,
22,node,12628896148,19.2523452,-99.6027921,amenity,clinic,Consultorio Medico,,,,Calle Moctezuma,,,,52140,7222441534,,,,,
22,node,12649864690,19.2541995,-99.6197413,amenity,post_office,Tol - Metepec,,,,Boulevard Toluca-Metepec,,,Metepec,52166,,,,,,
22,node,12714916099,19.2516364,-99.6026862,amenity,school,Casa Om Clases De Yoga,,,,Calle General Vicente Villada,,,,52140,,,,,,
22,node,12728100160,19.2630002,-99.6216685,healthcare,clinic,Body Clinic,,,,Avenida Benito Juárez,,,,52158,5585341499,,,,,
22,node,12731834851,19.2604067,-99.6078075,healthcare,clinic,,,,,Calle Ignacio Comonfort,,,,52141,,,,,,
22,node,12745920285,19.2580225,-99.6101282,amenity,college,Escuela De Mecanica De Motos Bimoto,,,,,,,,,,,,,,
22,node,12748351480,19.2529086,-99.6010466,amenity,school,Escuela De Adultos Laura Mendez De Cuenca,,,,,,,,,,,,,,
22,node,12773201104,19.2742156,-99.6190863,amenity,clinic,Consultorio Medico Del Dif San Gabriel,,,,,,,,,,,,,,
22,way,189261602,19.2574416,-99.6176983,amenity,parking,,,,,,,,,,,,,,,
22,way,189641712,19.2523249,-99.6170874,amenity,fuel,Total,Total,,,Vialidad Toluca-Metepec,,,,,,,,,,Q154037
22,way,189641713,19.2521271,-99.6172462,amenity,fuel,Total,Total,,,Vialidad Toluca-Metepec,,,,,,,,,,Q154037
22,way,204160396,19.2617976,-99.6205776,shop,mall,Plaza Izar,,,,,,,,,,,,,,
22,way,204167948,19.2703357,-99.6060272,shop,supermarket,Walmart Supercenter,Walmart,,Mo-Su 07:00-22:00,Calle Ignacio Comonfort,,,Metepec,,,https://www.superama.com.mx/,,,,Q483551
22,way,204168124,19.259355,-99.6183239,shop,supermarket,Mega,,,,,,,,,,,,,,
22,way,205148230,19.25896,-99.6204965,shop,mall,Galerías Metepec,,,,,,,,,,,,,,
22,way,205403701,19.2588436,-99.6178928,amenity,parking,,,,,,,,,,,,,,,
22,way,211745826,19.2610709,-99.6133764,shop,mall,Plaza Rubi,,,,Calle Morelos,,,Metepec,52140,,,,,,
22,way,211745885,19.2583224,-99.6204848,shop,mall,,,,,,,,,,,,,,,
22,way,311335494,19.2582445,-99.6226826,shop,supermarket,Walmart,,,,,,,,,,,,,,
22,way,350321146,19.2616601,-99.620119,amenity,fuel,,,PEMEX,,,,,,,,,,,,
22,way,350321148,19.261658,-99.6200823,amenity,fuel,Pemex,Pemex,,,Calle Leona Vicario,,,,,,,,,,Q871308
22,way,365732148,19.2593067,-99.6232466,amenity,parking,,,,,,,,,,,,,,,
22,way,365739796,19.252687,-99.6150568,amenity,parking,,,,,,,,,,,,,,,
22,way,409342534,19.2704741,-99.6023858,amenity,school,Colegio De Estudios Cientificos Y Tecnologico Del Estado De Mexico,,,,Calle Moctezuma,,,Metepec,52177,,,,,,
22,way,413044346,19.250735,-99.6019129,amenity,school,Kinder Irene Fabela,,,,Calle Vicente Guerrero,,,Metepec,52140,,,,,,
22,way,413044347,19.2512343,-99.6029688,amenity,school,Primaria Adolfo Lopez Mateos,,,,Cuauhtemoc,,,Metepec,52140,,,,,,
22,way,422889837,19.2514862,-99.6053468,amenity,parking,,,,,Profirio Diaz,,,Metepec,52140,,,,,,
22,way,423187973,19.2619868,-99.6010749,amenity,school,Didaskalos,,,,Calle Vicente Guerrero,,,Metepec,52140,,,,,,
22,way,423187997,19.2713017,-99.6037175,amenity,parking,,,,,Miguel Hidalgo,,,Metepec,,,,,,,
22,way,423187999,19.2521148,-99.6008748,amenity,school,Miguel Hidalgo y Costilla,,,,,,,,,,,,,,
22,way,424667360,19.2507313,-99.6060849,amenity,parking,,,,,,,,,,,,,,,
22,way,446944938,19.2529588,-99.605176,amenity,parking,Estacionamiento,,,,,,,,,,,,,,
22,way,446944939,19.2550987,-99.6045031,amenity,parking,,,,,,,,,,,,,,,
22,way,446944940,19.2551625,-99.6033541,amenity,parking,,,,,,,,,,,,,,,
22,way,446944941,19.254622,-99.6022956,amenity,parking,,,,,,,,,,,,,,,
22,way,446944943,19.2533516,-99.6021873,amenity,parking,Estacionamiento,,,,,,,,,,,,,,
22,way,446945005,19.2537775,-99.6047007,amenity,parking,,,,,,,,,,,,,,,
22,way,484432445,19.2611332,-99.6177675,shop,mall,Plaza Mayor,,,24/7,,,,,,,,,,,
22,way,484432446,19.2612505,-99.6178718,amenity,parking,,,,,,,,,,,,,,,
22,way,484432449,19.2568468,-99.6120304,amenity,school,CBT Dr. Ezequiel Capistran Rodriguez,,,,Mariano Matamoros,714,,Metepec,52140,,,,,,
22,way,484432450,19.2563924,-99.6120925,amenity,parking,,,,,,,,,,,,,,,
22,way,484432451,19.256611,-99.6117867,amenity,parking,,,,,,,,,,,,,,,
22,way,501292132,19.2615435,-99.6063262,amenity,parking,,,,,,,,,,,,,,,
22,way,501292141,19.2611112,-99.6132463,amenity,parking,,,,,,,,,,,,,,,
22,way,501292143,19.2611075,-99.6130741,amenity,parking,,,,,,,,,,,,,,,
22,way,501292144,19.2612476,-99.6142328,amenity,parking,,,,,,,,,,,,,,,
22,way,514010244,19.2578146,-99.6035138,amenity,parking,,,,,,,,,,,,,,,
22,way,515538363,19.2616173,-99.6080306,amenity,pharmacy,Farmacias del Ahorro,,,,"Leona Vicario, esquina Ignacio Comonfort",,,Metepec,52140,,,,,,
22,way,515538373,19.2621186,-99.607455,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50TCM,,,,Q1342538
22,way,515538374,19.2620927,-99.6074909,amenity,parking,,,,,,,,,,,,,,,
22,way,518141326,19.2515439,-99.5993745,amenity,school,Habitat,,,,,,,,,,,,,,
22,way,518141327,19.2510539,-99.599749,amenity,parking,estacionamiento habitat,,,,,,,,,,,,,,
22,way,525236333,19.2525207,-99.6055725,amenity,pharmacy,Farmacias del Ahorro,,,,Calle Miguel Hidalgo,,,Metepec,52140,,,,,,
22,way,525236336,19.254439,-99.6054466,amenity,parking,,,,,,,,,,,,,,,
22,way,525236338,19.2540661,-99.6049953,amenity,parking,,,,,,,,,,,,,,,
22,way,525236347,19.2541891,-99.6087466,shop,mall,Bodega Aurrera,,,,,,,,,,,,,,
22,way,525236348,19.2541889,-99.6085425,amenity,parking,,,,,,,,,,,,,,,
22,way,525239069,19.2540711,-99.6087791,amenity,parking,,,,,,,,,,,,,,,
22,way,531472540,19.256192,-99.6139685,amenity,pharmacy,,,,,,,,,,,,,,,
22,way,533069965,19.257429,-99.6120839,amenity,parking,,,,,,,,,,,,,,,
22,way,533069970,19.2593323,-99.6149367,healthcare,hospital,IMSS,,,,Calle Josefa Ortiz de Domínguez,,,Metepec,,,,,,,
22,way,533069971,19.2614706,-99.6106834,amenity,pharmacy,Farmacias Guadalajara,,,,Calle Leona Vicario,,,Metepec,52140,,,,,,
22,way,533069972,19.2615043,-99.6107502,amenity,parking,,,,,,,,,,,,,,,
22,way,533069976,19.2619635,-99.6107899,amenity,parking,,,,,,,,,,,,,,,
22,way,533069977,19.2635056,-99.6084402,amenity,school,Colegio Forger,,,,Calle Ignacio Comonfort,,,Metepec,,,,,,,
22,way,533069987,19.263752,-99.6085254,amenity,parking,,,,,,,,,,,,,,,
22,way,552025122,19.2619982,-99.6017529,amenity,school,Liceo Holandes,,,,,,,,,,,,,,
22,way,552025130,19.2698607,-99.6047569,amenity,school,,,,,,,,,,,,,,,
22,way,552025132,19.2706639,-99.6047155,amenity,university,Escuela Culinaria Internacional,,,,Calle Miguel Hidalgo,,,,52177,,https://eci.edu.mx/,,,,
22,way,552025179,19.2741425,-99.6020478,amenity,university,Universidad Mexiquense,,,,,,,,,,,,,,
22,way,555019986,19.256314,-99.6050688,amenity,parking,,,,,,,,,,,,,,,
22,way,562091567,19.2501849,-99.6136947,amenity,parking,,,,,,,,,,,,,,,
22,way,562766222,19.2617575,-99.6210316,amenity,parking,,,Office Max,,,,,,,,,,,,
22,way,562766223,19.2617106,-99.6205661,amenity,parking,,,,,,,,,,,,,,,
22,way,562766228,19.2610795,-99.6213179,shop,convenience,Superkompras,,,,,,,,,,,,,,
22,way,565203902,19.2574271,-99.6245374,amenity,parking,,,,,,,,,,,,,,,
22,way,565203903,19.25771,-99.6248089,amenity,parking,,,,,,,,,,,,,,,
22,way,565203911,19.2569803,-99.6239762,amenity,parking,,,,,,,,,,,,,,,
22,way,565203940,19.2521565,-99.6110651,amenity,parking,,,,,,,,,,,,,,,
22,way,565203943,19.2525144,-99.6129978,amenity,parking,,,,,,,,,,,,,,,
22,way,565203990,19.2532375,-99.6130783,amenity,parking,,,,,,,,,,,,,,,
22,way,565203997,19.2545,-99.6148895,amenity,parking,,,,,,,,,,,,,,,
22,way,565204001,19.2556646,-99.6193367,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50AQH,,,,Q1342538
22,way,565204002,19.2554323,-99.6194536,amenity,fuel,Hidrosina,Hidrosina,,,Vialidad Toluca-Metepec,,,,,,,,,,
22,way,565999279,19.2587547,-99.6157271,healthcare,clinic,Multimedica Metepec,,,,,,,,,,,,,,
22,way,565999315,19.2657049,-99.6134702,amenity,parking,,,,,,,,,,,,,,,
22,way,565999316,19.265812,-99.6138894,amenity,school,,,,,,,,,,,,,,,
22,way,565999326,19.2623705,-99.6100891,amenity,parking,,,,,,,,,,,,,,,
22,way,565999327,19.2626593,-99.6106636,amenity,parking,,,,,,,,,,,,,,,
22,way,565999328,19.264495,-99.6114832,amenity,parking,,,,,,,,,,,,,,,
22,way,565999329,19.2637405,-99.611091,amenity,parking,,,,,,,,,,,,,,,
22,way,566235349,19.2539164,-99.6171669,amenity,parking,,,,,,,,,,,,,,,
22,way,566235355,19.2556787,-99.6216785,amenity,parking,,,,,,,,,,,,,,,
22,way,566235357,19.2552653,-99.6212172,amenity,parking,,,,,,,,,,,,,,,
22,way,566492536,19.2518724,-99.6055809,amenity,clinic,Fuerza De Un Angel,,,,Calle Niños Héroes,,,,52140,7222055547,,,,,
22,way,567993544,19.2737735,-99.6238383,amenity,police,,,,,,,,,,,,,,,
22,way,568590027,19.2514791,-99.6036652,amenity,parking,,,,,,,,,,,,,,,
22,way,569402845,19.2604769,-99.6048059,amenity,school,Primaria Ignacio Zaragoza,,,,,,,,,,,,,,
22,way,575174552,19.2648843,-99.6236789,amenity,university,Universidad campus ejecutivo Metepec,,,,Avenida Benito Juárez,,,Metepec,52154,,www.ula.edu.mx,,,,
22,way,578233646,19.2732415,-99.6197765,amenity,school,Primaria Primero de Mayo,,,,,,,,,,,,,,
22,way,580612256,19.2519015,-99.6128155,amenity,school,Gymboree,,,,,,,,,,,,,,
22,way,580612261,19.2518517,-99.6143287,amenity,parking,,,,,,,,,,,,,,,
22,way,584486576,19.2612956,-99.6114982,amenity,bank,Invercap Afore,,,,,,,,,,,,,,
22,way,584486579,19.2614809,-99.6116815,amenity,bank,CIBanco,,,,,,,,,,,,,,
22,way,584503592,19.2525122,-99.604428,amenity,parking,,,,,,,,,,,,,,,
22,way,584503597,19.2515219,-99.6063334,amenity,parking,,,,,,,,,,,,,,,
22,way,584503599,19.2520818,-99.6060767,amenity,parking,,,,,,,,,,,,,,,
22,way,584503605,19.2527828,-99.6067425,amenity,parking,,,,,,,,,,,,,,,
22,way,584503607,19.2530843,-99.6054161,amenity,parking,,,,,,,,,,,,,,,
22,way,584503609,19.2536917,-99.6060672,amenity,parking,,,,,,,,,,,,,,,
22,way,585741614,19.262011,-99.6115407,amenity,parking,,,,,,,,,,,,,,,
22,way,595935928,19.251129,-99.6058949,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50CBF,,,,Q1342538
22,way,609077941,19.2656022,-99.59953,amenity,college,Instituto Tecnologico De La Construccion,,,,Avenida Manuel J. Clouthier,,,,52176,,,,,,
22,way,609077945,19.2650189,-99.6003072,amenity,parking,,,,,,,,,,,,,,,
22,way,609631419,19.2592836,-99.600639,amenity,parking,,,,,,,,,,,,,,,
22,way,609631473,19.2527652,-99.6041565,shop,supermarket,Super kompras,,,,,,,,,,,,,,
22,way,613543571,19.2703901,-99.6064593,amenity,parking,,,,,,,,,,,,,,,
22,way,613543584,19.2700909,-99.6020218,amenity,parking,,,,,,,,,,,,,,,
22,way,613543586,19.2705821,-99.6017705,amenity,parking,,,,,,,,,,,,,,,
22,way,613543588,19.2716088,-99.6037168,amenity,school,Cenca Preparatoria,,,,,,,,,,,,,,
22,way,614487369,19.2544835,-99.6049302,amenity,marketplace,,,,,,,,,,,,,,,
22,way,620169254,19.2614072,-99.6074003,amenity,school,Educare,,,,Calle Ignacio Comonfort,,,Metepec,52140,,,,,,
22,way,620169275,19.2614317,-99.6082339,amenity,parking,,,,,,,,,,,,yes,,,
22,way,620169295,19.2616733,-99.6101076,amenity,parking,,,,,,,,,,,,,,,
22,way,649287166,19.2532877,-99.6188661,amenity,parking,,,,,,,,,,,,,,,
22,way,747854963,19.2672339,-99.6064542,shop,mall,,,,,,,,,,,,,,,
22,way,764409304,19.266695,-99.6054243,shop,mall,,,,,,,,,,,,,,,
22,way,764409305,19.2668151,-99.6048217,shop,mall,,,,,,,,,,,,,,,
22,way,765498583,19.2673728,-99.6063459,shop,mall,,,,,,,,,,,,,,,
22,way,765498584,19.2675778,-99.604933,shop,mall,,,,,,,,,,,,,,,
22,way,765498585,19.2675919,-99.6051353,shop,mall,,,,,,,,,,,,,,,
22,way,765498586,19.2675608,-99.6057963,shop,mall,,,,,,,,,,,,,,,
22,way,765498587,19.2672615,-99.6051389,shop,mall,,,,,,,,,,,,,,,
22,way,765498590,19.26809,-99.6058654,shop,mall,,,,,,,,,,,,,,,
22,way,789121499,19.2744436,-99.6244594,amenity,parking,,,,,,,,,,,,,,,
22,way,837449241,19.2529641,-99.603481,amenity,parking,,,,,,,,,,,,,,,
22,way,840267843,19.2641519,-99.6008176,amenity,fuel,Pemex,Pemex,,,Calle Vicente Guerrero,,,,,,,,,,
22,way,847384516,19.2712523,-99.6061525,amenity,school,Primaria Federal Profesor Jose Carranza Gutierrez,,,,,,,,,,,,,,
22,way,847803602,19.2623501,-99.6193117,shop,supermarket,City Market,City Market,,,,,,,,,,,,,Q5123299
22,way,847803603,19.2617058,-99.6192884,amenity,parking,,,,,,,,,,,,,,,
22,way,848157839,19.262441,-99.6021354,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50RFT,,,,Q1342538
22,way,848157840,19.2622965,-99.6021514,amenity,parking,,,,,,,,,,,,,,,
22,way,848157841,19.2625893,-99.6021361,amenity,parking,,,,,,,,,,,,,,,
22,way,848157847,19.262991,-99.6015086,amenity,school,,,,,,,,,,,,,,,
